date,y,clim,p_vix,p_vix_driftless,p_vix_bgk,p_m1,p_m2,p_m3,p_m3_pk,p_m3_har96,p_v0ref,har_fc_20,refit_year,block24,block18
2015-09-29,0,0.179973699,0.5101539602,0.4973801148,0.4314304147,0.2908288371,0.2686178666,0.3022961608,0.2996766429,0.3090086203,,0.1828319599,2015,7,9
2015-09-30,0,0.179973699,0.4691491226,0.4573874533,0.3940191585,0.2553772294,0.2677415713,0.2910961628,0.2668340882,0.2969155056,,0.1965512264,2015,7,9
2015-10-01,0,0.179973699,0.4302215401,0.4194247237,0.3588440087,0.2241730925,0.2325340582,0.2588967552,0.2495617888,0.2683189349,,0.1874273684,2015,7,9
2015-10-02,0,0.179973699,0.3944823794,0.3845741664,0.3268458214,0.1974691833,0.2417276658,0.2584656878,0.2541570315,0.266253938,,0.2017158379,2015,7,9
2015-10-05,0,0.179973699,0.3605027566,0.3514414717,0.2966917495,0.1736869098,0.19668094,0.2130552315,0.2042257809,0.2238315379,,0.184173607,2015,7,9
2015-10-06,0,0.179973699,0.3569491827,0.3479765734,0.2935537037,0.1712860608,0.1821039915,0.2020273864,0.1979381064,0.2142682282,,0.1751355723,2015,7,9
2015-10-07,0,0.179973699,0.3307225208,0.3224049275,0.2704863785,0.1540524632,0.1792278624,0.1955493208,0.1868214352,0.2076159705,,0.1765911095,2015,7,9
2015-10-08,0,0.179973699,0.3035709391,0.2959324184,0.2467815955,0.1370816012,0.1578640794,0.1735164966,0.176436595,0.1866758714,,0.1683578914,2015,7,9
2015-10-09,0,0.179973699,0.2938171153,0.2864227601,0.2383110501,0.1311933356,0.1280364632,0.1474772356,0.1462328967,0.1624780512,,0.1416700202,2015,7,9
2015-10-12,0,0.179973699,0.2668880036,0.260168312,0.2150530414,0.1154878428,0.1038285706,0.124675881,0.1254578486,0.1408248316,,0.1285645517,2015,7,9
2015-10-13,0,0.179973699,0.3106336647,0.3028184143,0.2529301247,0.1414132048,0.1478947787,0.1668969314,0.1612991338,0.1810139628,,0.14590405,2015,7,9
2015-10-14,0,0.179973699,0.3206402261,0.3125746872,0.2616627435,0.1476494759,0.1397222743,0.161732484,0.1645107422,0.1766505277,,0.1361332053,2015,7,9
2015-10-15,0,0.179973699,0.2632502132,0.2566217194,0.2119259574,0.1134269322,0.1215937575,0.1393017251,0.1411982394,0.1544525632,,0.1379603531,2015,7,9
2015-10-16,0,0.179973699,0.2322099466,0.2263601522,0.1853927591,0.09641099598,0.1008281462,0.1186921417,0.1158326917,0.1345240625,,0.1326862357,2015,7,9
2015-10-19,0,0.179973699,0.2299918721,0.224197757,0.1835072774,0.09523338534,0.1000216507,0.1177990355,0.1132236293,0.1336401639,,0.1327817077,2015,7,9
2015-10-20,0,0.179973699,0.2540713438,0.2476730202,0.2040517631,0.108289739,0.1048536197,0.1233235831,0.1217820383,0.1389825018,,0.1244146969,2015,7,9
2015-10-21,0,0.179973699,0.2827157397,0.275599415,0.2286999906,0.1246218993,0.1170962413,0.1368622818,0.1437241492,0.1523168388,,0.1244336975,2015,7,9
2015-10-22,0,0.179973699,0.213029716,0.2076615405,0.1691369317,0.0863929985,0.110622335,0.1241842244,0.1212323489,0.1391208422,,0.1421945633,2015,7,9
2015-10-23,0,0.179973699,0.2133523287,0.2079760497,0.1694094373,0.08655843696,0.1132002181,0.1236795473,0.1070820255,0.1377739543,,0.1491297508,2015,7,9
2015-10-26,0,0.179973699,0.2397721802,0.2337325887,0.1918318123,0.1004638886,0.0930358465,0.1079559463,0.1072298525,0.1227807066,,0.1258261133,2015,7,9
2015-10-27,0,0.179973699,0.2441519395,0.2380024493,0.1955685834,0.1028382096,0.1080741973,0.1216870482,0.1146146313,0.1361329607,,0.1335303319,2015,7,9
2015-10-28,0,0.179973699,0.2091512904,0.2038805421,0.1658634034,0.08441223919,0.1013491211,0.1119556497,0.1101807302,0.1260698409,,0.1386833486,2015,7,9
2015-10-29,0,0.179973699,0.2181801928,0.2126826558,0.1734912556,0.08904665759,0.08904690933,0.1018556984,0.09596651832,0.1163094279,,0.1214320565,2015,7,9
2015-10-30,0,0.179973699,0.2328426705,0.226976994,0.1859308719,0.0967478425,0.08976001899,0.1039136565,0.1084859235,0.1185742761,,0.1106623208,2015,7,9
2015-11-02,0,0.179973699,0.2033103451,0.1981863475,0.1609422803,0.08145740767,0.08409319246,0.09550373643,0.1014969681,0.1096461605,,0.1148904101,2015,7,9
2015-11-03,0,0.179973699,0.2159298652,0.2104888455,0.1715877847,0.08788395875,0.08777946314,0.09854071953,0.101325064,0.1123852724,,0.1109921135,2015,7,9
2015-11-04,0,0.179973699,0.2466438825,0.2404318717,0.1976971191,0.1041980359,0.09393474596,0.1055194465,0.1102087603,0.1192796351,,0.1055185431,2015,7,9
2015-11-05,0,0.179973699,0.2322099466,0.2263601522,0.1853927591,0.09641099598,0.09297053495,0.1044467754,0.1068657245,0.1183624452,,0.1091500982,2015,7,9
2015-11-06,0,0.179973699,0.2091512904,0.2038805421,0.1658634034,0.08441223919,0.08583411108,0.09761967561,0.09813628734,0.1118323921,,0.1101428778,2015,7,9
2015-11-09,0,0.179973699,0.2773846106,0.2704018508,0.2240959741,0.1215147519,0.1188246446,0.130363053,0.1310741478,0.1437178005,,0.1168271166,2015,7,9
2015-11-10,0,0.179973699,0.2397721802,0.2337325887,0.1918318123,0.1004638886,0.09091893415,0.1045862693,0.1067297656,0.1190184058,,0.1078660166,2015,7,9
2015-11-11,0,0.179973699,0.2635541069,0.2569179942,0.2121870503,0.1135985522,0.09041306174,0.1057583401,0.1142904587,0.1203660338,,0.101996268,2015,7,9
2015-11-12,0,0.179973699,0.329912702,0.3216153491,0.2697767408,0.1535336879,0.1375050495,0.1523775593,0.1533036674,0.1654875252,,0.1158612887,2015,7,9
2015-11-13,0,0.179973699,0.3739414474,0.3645449873,0.3085856573,0.1829121086,0.1435081374,0.1624830405,0.1754834416,0.1757392235,,0.111034365,2015,7,9
2015-11-16,0,0.179973699,0.3242060065,0.3160513092,0.2647805359,0.149900183,0.1281742022,0.1430974282,0.1628478015,0.1565027177,,0.1105910556,2015,7,9
2015-11-17,0,0.179973699,0.3424456064,0.3338351085,0.280776968,0.1616512003,0.1394740691,0.1535014181,0.1619476518,0.1661765215,,0.1150401659,2015,7,9
2015-11-18,0,0.179973699,0.2871228395,0.279896124,0.2325116281,0.1272142171,0.117208417,0.1284443278,0.1430481867,0.1415912445,,0.1157843476,2015,7,9
2015-11-19,0,0.179973699,0.2912067932,0.2838778003,0.2360482856,0.12963577,0.09823392293,0.1125875954,0.1229473738,0.1265790032,,0.1019072097,2015,7,9
2015-11-20,0,0.179973699,0.2453989021,0.239218126,0.1966334782,0.1035178533,0.09778832718,0.1099082598,0.110264206,0.1238771404,,0.1101907121,2015,7,9
2015-11-23,0,0.179973699,0.2500572398,0.2437596005,0.200615537,0.1060712126,0.09242542953,0.1057174469,0.1100919883,0.1199140187,,0.1028888477,2015,7,9
2015-11-24,0,0.179973699,0.2595930242,0.2530562282,0.2087858263,0.1113693354,0.1095569822,0.1204537946,0.1216619994,0.133931028,,0.1111499024,2015,7,9
2015-11-25,0,0.179973699,0.2366294024,0.2306686819,0.1891538075,0.09877239774,0.07563867354,0.09018235016,0.09300397604,0.1046799799,,0.09408176005,2015,7,9
2015-11-27,0,0.179973699,0.2344224896,0.2285171593,0.18727497,0.09759069191,0.07880512376,0.09279182213,0.09527498385,0.1072040507,,0.0962098271,2015,7,9
2015-11-30,0,0.179973699,0.2656775656,0.2589882176,0.2140121379,0.1148005154,0.08683173204,0.1017907784,0.1112074563,0.1162258039,,0.09307265521,2015,7,9
2015-12-01,0,0.179973699,0.2201052152,0.2145593346,0.1751207806,0.0900453192,0.08285833967,0.09492799939,0.09704213611,0.1090116304,,0.09988340631,2015,7,9
2015-12-02,0,0.179973699,0.2589816155,0.252460151,0.2082612163,0.11102674,0.09762409679,0.1113048969,0.1220501473,0.1255306543,,0.09888890391,2015,7,9
2015-12-03,0,0.179973699,0.3228375653,0.3147170824,0.2635836502,0.1490346478,0.1441303834,0.1568102488,0.1699526897,0.169350922,,0.1198514056,2015,7,9
2015-12-04,0,0.179973699,0.2245827311,0.218924418,0.1789152933,0.09238262898,0.1018402191,0.1125206471,0.1265241787,0.1264202662,,0.1214861658,2015,7,9
2015-12-07,0,0.179973699,0.2568375113,0.2503698141,0.2064223114,0.1098284619,0.1161528783,0.1272622395,0.1339629203,0.1408269474,,0.1252139937,2015,7,9
2015-12-08,1,0.179973699,0.3086654751,0.3008994684,0.2512154385,0.1402003216,0.153098531,0.1616156367,0.1584327744,0.1732078775,,0.1389704781,2015,7,9
2015-12-09,1,0.179973699,0.3622687543,0.3531634077,0.298252345,0.1748859997,0.1931878589,0.1986171887,0.2006909186,0.2073388568,,0.1548904215,2015,7,9
2015-12-10,1,0.179973699,0.3554174128,0.346483033,0.2922019621,0.1702560901,0.1643583923,0.1743559812,0.179110344,0.1852046646,,0.1409155396,2015,7,9
2015-12-11,0,0.179973699,0.4670712557,0.4553609983,0.3921331812,0.2536530648,0.2436610352,0.2500015577,0.2366531042,0.2544625293,,0.1598973844,2015,7,9
2015-12-14,1,0.179973699,0.4340075938,0.4231167893,0.3622504451,0.2271084674,0.2177638983,0.2258482724,0.2258131998,0.23267399,,0.1577598859,2015,7,9
2015-12-15,1,0.179973699,0.3947151259,0.3848011183,0.3270532762,0.1976373591,0.2138884708,0.2169106344,0.206424983,0.2236845728,,0.1668505527,2015,7,9
2015-12-16,1,0.179973699,0.3159390651,0.3079910982,0.2575569994,0.144705037,0.1733689255,0.1764248969,0.1677853976,0.1861617459,,0.1652585723,2015,7,9
2015-12-17,1,0.179973699,0.3450696773,0.3363936421,0.2830849088,0.1633750625,0.1645750594,0.1757458462,0.1878132473,0.1870057199,,0.1534588007,2015,7,9
2015-12-18,1,0.179973699,0.3888547873,0.3790867088,0.3218335039,0.1934251043,0.1856255954,0.2010344591,0.2118988674,0.2116323737,,0.1515368264,2015,7,9
2015-12-21,1,0.179973699,0.3387469338,0.3302288282,0.2775266823,0.1592357293,0.1685903525,0.181975383,0.1728227985,0.1936797079,,0.1536079168,2015,7,9
2015-12-22,1,0.179973699,0.2797596851,0.272717417,0.2261461884,0.1228951536,0.1399678465,0.1529348934,0.1488584175,0.1663214905,,0.1494561964,2015,7,9
2015-12-23,1,0.179973699,0.2485076046,0.2422488385,0.1992901945,0.1052192922,0.114440994,0.126856031,0.1227032471,0.140899997,,0.1376043034,2015,7,9
2015-12-24,1,0.179973699,0.2537633401,0.2473727414,0.2037879413,0.1081189085,0.1007121008,0.1156323485,0.1141227694,0.1302954158,,0.1261227296,2015,7,9
2015-12-28,1,0.179973699,0.2888765912,0.2816059529,0.2340298282,0.1282518085,0.1247214174,0.1380975328,0.1297458554,0.1516909068,,0.1310905919,2015,7,9
2015-12-29,1,0.179973699,0.2641615186,0.2575101776,0.2127089885,0.1139418771,0.1186354008,0.1292331246,0.1168218864,0.1425428726,,0.1318075658,2015,7,9
2015-12-30,1,0.179973699,0.2998616967,0.2923160157,0.2435575133,0.1348296332,0.111686007,0.1264311694,0.1306435395,0.1403619311,,0.11618841,2015,7,9
2015-12-31,1,0.179973699,0.3255707025,0.3173818868,0.2659746025,0.150765564,0.1371589472,0.1518028293,0.1509816034,0.16493129,,0.1252744835,2015,7,9
2016-01-04,1,0.1759641256,0.3888547873,0.3790867088,0.3218335039,0.1920749168,0.2167984517,0.2235345553,0.1867985283,0.2301772101,,0.1696090375,2016,7,9
2016-01-05,1,0.1759641256,0.3554174128,0.346483033,0.2922019621,0.1695103409,0.1659650448,0.1804347089,0.1679552521,0.1911910282,,0.1519192721,2016,7,9
2016-01-06,1,0.1759641256,0.3862485549,0.3765453934,0.3195146581,0.1902663925,0.2223859934,0.2322506535,0.1929458451,0.2391742713,,0.180469201,2016,7,9
2016-01-07,0,0.1759641256,0.4782427284,0.4662561893,0.4022840903,0.2596600369,0.2915247961,0.3020488614,0.2604387051,0.3032600994,,0.2040806247,2016,7,9
2016-01-08,0,0.1759641256,0.5130970477,0.5002507448,0.4341297297,0.2892238024,0.2851667152,0.3036859463,0.2918414523,0.3058225579,,0.1958950034,2016,7,9
2016-01-11,0,0.1759641256,0.4653611056,0.4536931698,0.3905816714,0.2492154759,0.2644709096,0.2840794719,0.2673440688,0.2886597101,,0.1951875424,2016,7,9
2016-01-12,0,0.1759641256,0.4285257283,0.4177710197,0.3573192612,0.2206963132,0.2539967968,0.270128156,0.2470777313,0.27551237,,0.2008174005,2016,7,9
2016-01-13,0,0.1759641256,0.4824214783,0.4703316784,0.4060881072,0.2631027835,0.2824722085,0.3070705014,0.3154711959,0.3108839419,,0.2032796088,2016,7,9
2016-01-14,0,0.1759641256,0.4586231244,0.4471220051,0.3844749676,0.2438516643,0.2800690529,0.296156745,0.2962231576,0.2993159257,,0.2077151374,2016,7,9
2016-01-15,0,0.1759641256,0.5132596639,0.5004093581,0.4342789319,0.2893663597,0.3451638247,0.3610777465,0.3136302419,0.3586342991,,0.2405569644,2016,7,9
2016-01-19,0,0.1759641256,0.4970419871,0.4845912793,0.4194275523,0.2753636188,0.3114356339,0.3324619347,0.3122117473,0.3334581546,,0.2296485591,2016,7,9
2016-01-20,0,0.1759641256,0.5223769515,0.5093023656,0.4426534422,0.2974300658,0.3634513567,0.381346564,0.3568582559,0.3776754622,,0.2602019424,2016,7,9
2016-01-21,0,0.1759641256,0.5078437855,0.4951268348,0.4293129195,0.2846421628,0.3250110531,0.346934164,0.3280705472,0.346880737,,0.2454885123,2016,7,9
2016-01-22,0,0.1759641256,0.4257526843,0.4150668444,0.3548273217,0.2186270882,0.287783872,0.3030353331,0.24838008,0.3062017908,,0.2491131614,2016,7,9
2016-01-25,0,0.1759641256,0.4624905276,0.4508936471,0.3879788197,0.2469220828,0.2578927342,0.2872770624,0.2832731644,0.2938601371,,0.2155694658,2016,7,9
2016-01-26,0,0.1759641256,0.4291626303,0.4183921065,0.3578918412,0.2211730622,0.243462061,0.2675709376,0.2572659287,0.2748580956,,0.2135801214,2016,7,9
2016-01-27,0,0.1759641256,0.4418677791,0.4307819438,0.369332632,0.230801663,0.2696225195,0.2943145661,0.2815932765,0.2997851525,,0.2168857255,2016,7,9
2016-01-28,0,0.1759641256,0.4274617379,0.4167334518,0.3563629261,0.2199011193,0.2571454837,0.2808456874,0.2577946238,0.2872421769,,0.2141816062,2016,7,9
2016-01-29,1,0.1759641256,0.3768706203,0.3674011409,0.3111836753,0.1838294479,0.2111281926,0.2303042378,0.2361717154,0.2395533471,,0.1979441201,2016,7,9
2016-02-01,1,0.1759641256,0.3714846786,0.362149472,0.3064081638,0.1801819486,0.2158305039,0.2339198502,0.2229506536,0.242830863,,0.2037830435,2016,7,9
2016-02-02,0,0.1759641256,0.4179598925,0.4074676695,0.3478336427,0.2128684785,0.2388870072,0.2623832779,0.2479613029,0.2700561462,,0.206170866,2016,7,9
2016-02-03,0,0.1759641256,0.4106675804,0.4003566465,0.3413013939,0.2075539887,0.2612863727,0.2774288651,0.2633569439,0.2827012531,,0.2230511276,2016,7,9
2016-02-04,0,0.1759641256,0.4148837484,0.4044679869,0.345076669,0.2106179567,0.2338602332,0.254426664,0.248000013,0.2619751679,,0.2038667705,2016,7,9
2016-02-05,0,0.1759641256,0.4473451542,0.4361234911,0.3742759161,0.2350231187,0.26447737,0.2892579594,0.2883754533,0.2949745312,,0.2144745288,2016,7,9
2016-02-08,0,0.1759641256,0.4961811338,0.4837516593,0.4186408329,0.2746322924,0.3031902171,0.3292036455,0.3101282203,0.3315189915,,0.2252100323,2016,7,9
2016-02-09,0,0.1759641256,0.5053478367,0.4926923748,0.4270264591,0.2824812837,0.3088916031,0.3339239442,0.3204395118,0.335510305,,0.227291761,2016,7,9
2016-02-10,0,0.1759641256,0.5011396112,0.4885878637,0.4231745249,0.2788610711,0.2891626416,0.3178089295,0.3099106211,0.3213987364,,0.2155027159,2016,7,9
2016-02-11,0,0.1759641256,0.5308990324,0.5176150629,0.4504977793,0.3050953078,0.3326411374,0.3606044032,0.3290292431,0.3603831052,,0.2350649445,2016,7,9
2016-02-12,0,0.1759641256,0.4856527111,0.4734830966,0.4090321934,0.2657835062,0.2940842994,0.3169254786,0.2895479093,0.3196184891,,0.2270699009,2016,7,9
2016-02-16,0,0.1759641256,0.4617207315,0.4501429092,0.3872811261,0.2463091567,0.277712657,0.2944408976,0.2597829076,0.2977911963,,0.2226824088,2016,7,9
2016-02-17,0,0.1759641256,0.4251096556,0.4144397876,0.354249721,0.218148775,0.2400642657,0.2549748372,0.2333723872,0.261061254,,0.207626024,2016,7,9
2016-02-18,0,0.1759641256,0.4104443254,0.4001389433,0.3411015961,0.2073924057,0.1986275478,0.221781454,0.2136133269,0.2318110891,,0.1823726271,2016,7,9
2016-02-19,0,0.1759641256,0.3848198394,0.3751522697,0.3182441436,0.1892786164,0.1957438485,0.218327172,0.2021009035,0.2288312664,,0.1784579245,2016,7,9
2016-02-22,0,0.1759641256,0.3564391561,0.3474792756,0.2931035591,0.1701797482,0.1876784804,0.2048299187,0.1697222766,0.2151992939,,0.1735125964,2016,7,9
2016-02-23,0,0.1759641256,0.3954125124,0.3854811431,0.3276749538,0.1966637215,0.182924907,0.2069950775,0.2030427529,0.2182320553,,0.1567760744,2016,7,9
2016-02-24,0,0.1759641256,0.3893267736,0.37954694,0.3222536104,0.1924033597,0.2186080589,0.234507993,0.225627118,0.2425851543,,0.1807460396,2016,7,9
2016-02-25,0,0.1759641256,0.3494964355,0.3407098618,0.2869820771,0.1656554286,0.1796205604,0.1960665022,0.1938533984,0.2067640221,,0.1711358491,2016,7,9
2016-02-26,0,0.1759641256,0.3672749944,0.3580447679,0.3026802686,0.1773557974,0.1790809856,0.1970225112,0.1909061883,0.2077372717,,0.1664536315,2016,7,9
2016-02-29,0,0.1759641256,0.3852966019,0.3756171548,0.3186680625,0.1896079513,0.196036176,0.2146444606,0.2155764435,0.2244101637,,0.1697183764,2016,7,9
2016-03-01,0,0.1759641256,0.3114749664,0.3036386682,0.2536633618,0.1418595956,0.1754353378,0.1860601574,0.1842764328,0.1964396627,,0.1780039553,2016,7,9
2016-03-02,0,0.1759641256,0.2941064199,0.2867048211,0.2385619423,0.1315199769,0.1363698804,0.1515353826,0.1541509706,0.1642195619,,0.1525669349,2016,7,9
2016-03-03,0,0.1759641256,0.2827157397,0.275599415,0.2286999906,0.1249122468,0.1289577991,0.1436352363,0.1452870766,0.1565208274,,0.1485486577,2016,7,9
2016-03-04,0,0.1759641256,0.287415523,0.2801814769,0.2327649449,0.1276222043,0.1436148097,0.1550273553,0.1529961976,0.1668497883,,0.1566988188,2016,7,9
2016-03-07,0,0.1759641256,0.3015767463,0.2939881368,0.2450478051,0.1359275621,0.1440907029,0.1555980928,0.1502966822,0.1672158428,,0.1505030436,2016,7,9
2016-03-08,0,0.1759641256,0.3379505234,0.3294523144,0.2768272494,0.1582560392,0.1574503591,0.1714175123,0.1604247194,0.1826298084,,0.1465259772,2016,7,9
2016-03-09,0,0.1759641256,0.3291014813,0.3208244047,0.2690660343,0.1526884983,0.1482867624,0.1617792143,0.1486351236,0.1732988079,,0.1432924271,2016,7,9
2016-03-10,0,0.1759641256,0.3211904045,0.313111108,0.2621435963,0.1477857555,0.1727619612,0.1811404833,0.1723529974,0.1910251625,,0.1627720409,2016,7,9
2016-03-11,0,0.1759641256,0.2767894248,0.2698215786,0.2235824308,0.1215275301,0.1570955329,0.1614458954,0.148116507,0.1716919803,,0.1677277373,2016,7,9
2016-03-14,0,0.1759641256,0.2891683754,0.2818904297,0.2342824994,0.1286387984,0.1327200367,0.142569912,0.1333396612,0.1542289044,,0.1481445542,2016,7,9
2016-03-15,0,0.1759641256,0.2868300406,0.2796106586,0.2322582336,0.1272833578,0.1382749371,0.1474911952,0.1349893151,0.1589570568,,0.1485475919,2016,7,9
2016-03-16,0,0.1759641256,0.2303090747,0.2245069967,0.1837768282,0.09619677334,0.1116648486,0.1219331794,0.1204954509,0.1347015687,,0.1442721426,2016,7,9
2016-03-17,0,0.1759641256,0.2127070111,0.2073469415,0.1688643803,0.08714588785,0.1034938871,0.112916314,0.1110881718,0.1256977928,,0.1387331428,2016,7,9
2016-03-18,0,0.1759641256,0.1990757736,0.1940581854,0.1573812995,0.08033334808,0.08166906096,0.09298049087,0.08829303727,0.1061139736,,0.1193903246,2016,7,9
2016-03-21,0,0.1759641256,0.1915543153,0.1867257683,0.1510704933,0.07664647553,0.07598998297,0.08750079131,0.08719798846,0.1006440178,,0.116281799,2016,7,9
2016-03-22,0,0.1759641256,0.203960655,0.1988203173,0.1614896501,0.08275520151,0.09056014283,0.1006116481,0.09687031387,0.1135130948,,0.1234083489,2016,7,9
2016-03-23,0,0.1759641256,0.2287219568,0.2229597219,0.1824284315,0.09536878181,0.0882493309,0.10081927,0.1019646386,0.1140347441,,0.1137083417,2016,7,9
2016-03-24,0,0.1759641256,0.2223464961,0.2167443336,0.1770194243,0.09206662458,0.09520601167,0.106761714,0.09817727466,0.1198756025,,0.1192951963,2016,7,9
2016-03-28,0,0.1759641256,0.2382022687,0.2322020745,0.1904937135,0.100350113,0.0905760466,0.103110118,0.09933623963,0.1162228603,,0.1104997877,2016,7,9
2016-03-29,0,0.1759641256,0.1925373466,0.1876840898,0.1518942508,0.0771254487,0.08551319961,0.09537290796,0.09835855112,0.1082779428,,0.1195507965,2016,7,9
2016-03-30,0,0.1759641256,0.184000585,0.1793619367,0.1447513055,0.07299479964,0.08255590463,0.09166647623,0.08306874078,0.1044058684,,0.1200057065,2016,7,9
2016-03-31,0,0.1759641256,0.1967904406,0.1918302861,0.1554618757,0.07920773282,0.07429005324,0.08536080718,0.08496074157,0.09825623996,,0.109390023,2016,7,9
2016-04-01,0,0.1759641256,0.1688249799,0.1645679787,0.1321145492,0.06581121244,0.08236458357,0.0901162433,0.08977087766,0.1026845199,,0.1244366929,2016,7,9
2016-04-04,0,0.1759641256,0.2023342871,0.1972348153,0.1601209776,0.08194646639,0.07756065488,0.0876648092,0.08945793621,0.1003033204,,0.1112157535,2016,7,9
2016-04-05,0,0.1759641256,0.2438398909,0.2376982301,0.1953021656,0.1033530615,0.1193332853,0.1262263657,0.1157473066,0.1379905332,,0.1327059179,2016,7,9
2016-04-06,0,0.1759641256,0.2013575287,0.196282601,0.159299388,0.0814619143,0.08633258478,0.09492518615,0.1002144265,0.1073782071,,0.1204982103,2016,7,9
2016-04-07,0,0.1759641256,0.2665856068,0.2598734956,0.2147929613,0.1157836309,0.1281315324,0.1343900743,0.1287776031,0.1456364669,,0.1347640423,2016,7,9
