date,state_fang,state_macd,state_fg,state_vix,state_ma,state_eod,state_lead,state_btc,score_d,score_w,score_m,trend_d,trend_w,trend_m,overall_d,overall_w,overall_m,tone,verdict_ko,n_watch_avail,fg_avail,eod_avail,n_leaders,spy_close,vix_close
2022-03-09,AMBER,RED,R2G,RED,R2G,RED,AMBER,RED,-0.293333,-0.733333,-1.000000,-1,-1,-1,G2R,RED,RED,reduce,시장 전체가 내리막,25,True,False,4,402.158264,32.450001
2022-03-10,AMBER,RED,RED,RED,R2G,RED,AMBER,RED,-0.493333,-0.733333,-1.000000,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,4,400.342194,30.230000
2022-03-11,AMBER,RED,R2G,RED,R2G,RED,AMBER,RED,-0.293333,-1.000000,-1.000000,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,4,395.251862,30.750000
2022-03-14,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,392.363251,31.770000
2022-03-15,AMBER,RED,R2G,RED,R2G,RED,RED,RED,-0.400000,-1.000000,-1.000000,-1,0,-1,G2R,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,400.991516,29.830000
2022-03-16,AMBER,GREEN,R2G,AMBER,R2G,RED,RED,RED,0.106667,-0.555556,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,1,409.883209,26.670000
2022-03-17,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.040000,-0.555556,-0.822222,1,1,-1,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,1,415.011200,25.670000
2022-03-18,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.422222,-0.822222,1,1,-1,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,2,419.556702,23.870001
2022-03-21,R2G,GREEN,AMBER,AMBER,R2G,RED,R2G,RED,0.280000,0.077778,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,5,419.434052,23.530001
2022-03-22,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.600000,0.655556,-0.666667,1,1,0,GREEN,GREEN,RED,buy,반등이 확인됨,25,True,False,10,424.342010,22.940001
2022-03-23,R2G,GREEN,AMBER,AMBER,R2G,RED,R2G,R2G,0.480000,0.411111,-0.822222,1,1,0,GREEN,R2G,RED,buy,바닥을 다지는 중,25,True,False,5,418.877136,23.570000
2022-03-24,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.600000,0.655556,-0.666667,1,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,9,425.191467,21.670000
2022-03-25,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.600000,0.655556,-0.577778,0,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,9,427.267883,20.809999
2022-03-28,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.600000,0.655556,-0.111111,1,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,8,430.307037,19.629999
2022-03-29,GREEN,GREEN,AMBER,AMBER,GREEN,AMBER,GREEN,GREEN,0.760000,0.655556,0.055556,1,0,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,11,435.630310,18.900000
2022-03-30,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.600000,0.655556,-0.111111,0,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,9,432.940521,19.330000
2022-03-31,GREEN,GREEN,GREEN,AMBER,AMBER,AMBER,GREEN,GREEN,0.733333,0.655556,-0.166667,0,0,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,11,426.276886,20.559999
2022-04-01,GREEN,G2R,GREEN,AMBER,AMBER,AMBER,GREEN,GREEN,0.433333,0.655556,0.155556,-1,0,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,12,427.484985,19.629999
2022-04-04,GREEN,G2R,GREEN,AMBER,AMBER,AMBER,GREEN,AMBER,0.300000,0.655556,0.155556,-1,0,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,16,431.147095,18.570000
2022-04-05,AMBER,G2R,AMBER,AMBER,AMBER,AMBER,GREEN,G2R,-0.060000,0.655556,0.155556,-1,0,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,14,425.701141,21.030001
2022-04-06,RED,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.420000,0.077778,-0.422222,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,2,421.444397,22.100000
2022-04-07,G2R,RED,AMBER,AMBER,AMBER,AMBER,GREEN,G2R,-0.240000,0.655556,0.155556,-1,0,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,7,423.568024,21.549999
2022-04-08,G2R,RED,AMBER,AMBER,AMBER,AMBER,GREEN,G2R,-0.240000,0.655556,-0.111111,-1,0,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,10,422.435486,21.160000
2022-04-11,RED,RED,AMBER,AMBER,R2G,RED,AMBER,RED,-0.413333,-0.555556,-0.822222,0,-1,1,AMBER,RED,R2G,caution,신호가 엇갈림,25,True,False,4,415.215027,24.370001
2022-04-12,RED,RED,AMBER,AMBER,R2G,RED,AMBER,RED,-0.413333,-0.555556,-0.822222,-1,-1,1,G2R,RED,R2G,caution,신호가 엇갈림,25,True,False,4,413.676575,24.260000
2022-04-13,RED,RED,AMBER,AMBER,R2G,RED,R2G,RED,-0.360000,-0.055556,-0.488889,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,6,418.414734,21.820000
2022-04-14,RED,RED,AMBER,AMBER,R2G,RED,R2G,RED,-0.360000,-0.822222,-0.822222,0,-1,0,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,25,True,False,6,413.204651,22.700001
2022-04-18,AMBER,RED,AMBER,AMBER,R2G,RED,AMBER,RED,-0.253333,-0.822222,-0.822222,1,-1,0,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,4,413.374573,22.170000
2022-04-19,AMBER,RED,AMBER,AMBER,R2G,RED,AMBER,R2G,-0.053333,-0.822222,-0.488889,1,0,1,R2G,RED,R2G,caution,신호가 엇갈림,25,True,False,3,420.047546,21.370001
2022-04-20,RED,RED,AMBER,AMBER,R2G,RED,R2G,RED,-0.360000,-0.822222,-0.822222,0,-1,-1,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,25,True,False,5,419.735962,20.320000
2022-04-21,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.822222,-0.822222,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,2,413.459534,22.680000
2022-04-22,AMBER,RED,AMBER,RED,R2G,RED,RED,RED,-0.466667,-1.000000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,2,402.114594,28.209999
2022-04-25,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.822222,-0.822222,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,2,404.445801,27.020000
2022-04-26,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,392.732727,33.520000
2022-04-27,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,0,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,393.837067,31.600000
2022-04-28,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-0.666667,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,403.785034,29.990000
2022-04-29,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,0,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,388.863007,33.400002
2022-05-02,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,0,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,2,391.203766,32.340000
2022-05-03,R2G,RED,AMBER,RED,R2G,RED,AMBER,RED,-0.280000,-1.000000,-1.000000,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,3,392.997009,29.250000
2022-05-04,R2G,R2G,RED,AMBER,R2G,RED,AMBER,RED,-0.006667,-0.822222,-0.822222,1,1,-1,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,3,404.964966,25.420000
2022-05-05,AMBER,RED,RED,RED,R2G,RED,RED,RED,-0.600000,-1.000000,-1.000000,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,2,390.571320,31.200001
2022-05-06,AMBER,RED,RED,RED,R2G,RED,AMBER,RED,-0.493333,-1.000000,-1.000000,0,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,3,388.239990,30.190001
2022-05-09,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,375.809662,34.750000
2022-05-10,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,376.677979,32.990002
2022-05-11,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,370.694031,32.560001
2022-05-12,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,0,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,370.307037,31.770000
2022-05-13,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,0,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,379.160278,28.870001
2022-05-16,RED,RED,RED,AMBER,R2G,RED,AMBER,RED,-0.546667,-0.822222,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,3,377.621796,27.469999
2022-05-17,RED,R2G,R2G,AMBER,R2G,RED,AMBER,RED,-0.046667,-0.822222,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,3,385.389648,26.100000
2022-05-18,AMBER,RED,R2G,RED,R2G,RED,RED,RED,-0.400000,-1.000000,-1.000000,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,2,369.853973,30.959999
2022-05-19,AMBER,RED,R2G,RED,R2G,RED,RED,RED,-0.400000,-1.000000,-1.000000,0,0,-1,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,25,True,False,2,367.588715,29.350000
2022-05-20,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-1.000000,-1.000000,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,367.749207,29.430000
2022-05-23,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.560000,-1.000000,-1.000000,-1,-1,0,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,1,374.629883,28.480000
2022-05-24,RED,GREEN,RED,RED,R2G,RED,RED,RED,-0.360000,-1.000000,-1.000000,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,1,371.770020,29.450001
2022-05-25,RED,GREEN,R2G,RED,R2G,RED,AMBER,RED,-0.053333,-1.000000,-1.000000,1,0,0,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,3,375.054565,28.370001
2022-05-26,RED,GREEN,R2G,AMBER,R2G,RED,AMBER,RED,0.053333,-0.822222,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,3,382.548737,27.500000
2022-05-27,R2G,GREEN,AMBER,AMBER,R2G,RED,AMBER,RED,0.226667,-0.822222,-0.822222,1,1,-1,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,3,391.939911,25.719999
2022-05-31,R2G,GREEN,AMBER,AMBER,R2G,RED,AMBER,R2G,0.426667,-0.322222,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,3,389.740692,26.190001
2022-06-01,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.322222,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,2,386.588318,25.690001
2022-06-02,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.322222,-0.822222,-1,1,1,G2R,R2G,R2G,caution,신호가 엇갈림,25,True,False,2,393.950317,24.719999
2022-06-03,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.040000,-0.322222,-0.822222,-1,1,0,G2R,R2G,RED,neutral,방향이 뚜렷하지 않음,25,True,False,2,387.484955,24.790001
2022-06-06,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.040000,0.011111,-0.822222,-1,1,1,G2R,R2G,R2G,caution,신호가 엇갈림,25,True,False,2,388.664825,25.070000
2022-06-07,AMBER,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.260000,-0.322222,-0.822222,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,2,392.392975,24.020000
2022-06-08,AMBER,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.260000,-0.322222,-0.822222,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,2,388.126801,23.959999
2022-06-09,RED,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.420000,-0.322222,-0.822222,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,2,378.896027,26.090000
2022-06-10,AMBER,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.260000,-0.822222,-0.822222,0,-1,1,AMBER,RED,R2G,caution,신호가 엇갈림,25,True,False,1,367.909637,27.750000
2022-06-13,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-0.733333,-1.000000,-1,-1,0,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,353.940857,34.020000
2022-06-14,AMBER,RED,RED,RED,R2G,RED,RED,RED,-0.600000,-0.733333,-1.000000,0,-1,0,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,352.874237,32.689999
2022-06-15,AMBER,RED,AMBER,RED,R2G,RED,RED,RED,-0.466667,-0.600000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,357.904999,29.620001
2022-06-16,RED,RED,RED,RED,R2G,RED,RED,RED,-0.760000,-0.733333,-1.000000,0,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,25,True,False,0,346.059723,32.950001
2022-06-17,AMBER,RED,RED,RED,R2G,RED,RED,RED,-0.600000,-0.600000,-1.000000,0,1,0,RED,R2G,RED,reduce,나쁜 쪽에 가까움,25,True,False,0,346.805756,31.129999
2022-06-21,R2G,RED,R2G,RED,R2G,RED,RED,RED,-0.320000,-0.733333,-1.000000,0,0,0,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,25,True,False,0,355.536102,30.190001
2022-06-22,R2G,RED,AMBER,RED,R2G,RED,RED,RED,-0.386667,-0.733333,-1.000000,1,0,0,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,1,354.891510,28.950001
2022-06-23,AMBER,R2G,AMBER,RED,R2G,RED,RED,RED,-0.166667,-0.733333,-1.000000,1,-1,0,R2G,RED,RED,caution,바닥 신호가 살짝 보임,25,True,False,1,358.370361,29.049999
2022-06-24,R2G,R2G,AMBER,AMBER,R2G,RED,RED,R2G,0.220000,-0.422222,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,1,369.764374,27.230000
2022-06-27,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,0.077778,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,1,368.351929,26.950001
2022-06-28,RED,GREEN,AMBER,RED,R2G,RED,RED,RED,-0.226667,-0.233333,-1.000000,0,1,-1,AMBER,R2G,RED,neutral,방향이 뚜렷하지 않음,25,True,False,1,360.825470,28.360001
2022-06-29,RED,GREEN,AMBER,RED,R2G,RED,RED,RED,-0.226667,-0.233333,-1.000000,-1,1,-1,G2R,R2G,RED,neutral,방향이 뚜렷하지 않음,25,True,False,1,360.531647,28.160000
2022-06-30,RED,GREEN,RED,RED,R2G,RED,RED,RED,-0.360000,-0.233333,-1.000000,-1,1,-1,G2R,R2G,RED,neutral,방향이 뚜렷하지 않음,25,True,False,1,357.602509,28.709999
2022-07-01,RED,GREEN,RED,AMBER,R2G,RED,RED,RED,-0.253333,-0.322222,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,1,361.384766,26.700001
2022-07-05,RED,GREEN,RED,AMBER,R2G,RED,RED,RED,-0.253333,-0.055556,-0.822222,1,-1,0,R2G,G2R,RED,caution,바닥 신호가 살짝 보임,25,True,False,1,362.067230,27.540001
2022-07-06,AMBER,GREEN,R2G,AMBER,R2G,RED,RED,RED,0.106667,-0.055556,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,1,363.290070,26.730000
2022-07-07,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,R2G,0.320000,0.077778,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,2,368.731110,26.080000
2022-07-08,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,R2G,0.320000,0.077778,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,1,368.427795,24.639999
2022-07-11,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.055556,-0.822222,1,1,0,R2G,R2G,RED,buy,바닥을 다지는 중,25,True,False,0,364.218994,26.170000
2022-07-12,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.040000,-0.055556,-0.822222,-1,0,0,G2R,AMBER,RED,reduce,나쁜 쪽에 가까움,25,True,False,0,360.996124,27.290001
2022-07-13,AMBER,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.260000,-0.055556,-0.822222,-1,0,0,G2R,AMBER,RED,reduce,나쁜 쪽에 가까움,25,True,False,0,359.100250,26.820000
2022-07-14,AMBER,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.260000,-0.055556,-0.822222,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,0,358.228180,26.400000
2022-07-15,RED,GREEN,AMBER,AMBER,R2G,RED,RED,RED,-0.120000,-0.055556,-0.822222,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,0,365.072144,24.230000
2022-07-18,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.055556,-0.822222,1,0,1,R2G,AMBER,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,0,362.057800,25.299999
2022-07-19,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,R2G,0.320000,0.277778,-0.822222,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,0,371.840271,24.500000
2022-07-20,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,-0.055556,-0.822222,1,0,1,R2G,AMBER,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,1,374.210083,23.879999
2022-07-21,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,0.077778,-0.555556,0,1,1,AMBER,R2G,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,2,378.020752,23.110001
2022-07-22,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,0.077778,-0.555556,-1,1,1,G2R,R2G,R2G,caution,신호가 엇갈림,25,True,False,2,374.513458,23.030001
2022-07-25,R2G,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.120000,0.077778,-0.822222,0,1,1,AMBER,R2G,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,2,374.968506,23.360001
2022-07-26,AMBER,G2R,AMBER,AMBER,R2G,RED,AMBER,RED,-0.153333,0.077778,-0.822222,-1,-1,0,G2R,G2R,RED,reduce,시장 전체가 내리막,25,True,False,3,370.532166,24.690001
2022-07-27,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,0.040000,0.244444,-0.555556,-1,1,1,G2R,R2G,R2G,caution,신호가 엇갈림,25,True,False,2,380.153534,23.240000
2022-07-28,AMBER,GREEN,AMBER,AMBER,R2G,RED,AMBER,R2G,0.346667,0.577778,-0.555556,1,1,1,R2G,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,3,384.921570,22.330000
2022-07-29,R2G,GREEN,AMBER,AMBER,R2G,RED,R2G,RED,0.280000,0.244444,-0.555556,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,6,390.533264,21.330000
2022-08-01,R2G,GREEN,GREEN,AMBER,R2G,RED,R2G,RED,0.413333,0.244444,0.077778,1,1,1,R2G,R2G,R2G,buy,바닥을 다지는 중,25,True,False,7,389.376770,22.840000
2022-08-02,R2G,GREEN,GREEN,AMBER,R2G,RED,R2G,RED,0.413333,0.244444,-0.422222,0,1,1,AMBER,R2G,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,5,386.807922,23.930000
2022-08-03,R2G,GREEN,GREEN,AMBER,R2G,RED,R2G,RED,0.413333,0.244444,0.077778,0,0,1,AMBER,AMBER,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,8,392.865173,21.950001
2022-08-04,R2G,GREEN,GREEN,AMBER,R2G,RED,R2G,RED,0.413333,0.244444,0.077778,0,-1,1,AMBER,G2R,R2G,caution,신호가 엇갈림,25,True,False,9,392.599731,21.440001
2022-08-05,AMBER,GREEN,GREEN,AMBER,R2G,RED,AMBER,RED,0.280000,0.244444,0.077778,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,3,391.936157,21.150000
2022-08-08,AMBER,G2R,GREEN,AMBER,R2G,RED,AMBER,R2G,0.180000,0.577778,0.077778,-1,1,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,3,391.481140,21.290001
2022-08-09,RED,G2R,GREEN,AMBER,R2G,RED,AMBER,RED,-0.180000,0.244444,0.077778,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,3,389.926514,21.770000
2022-08-10,RED,GREEN,GREEN,AMBER,R2G,RED,R2G,RED,0.173333,0.244444,0.077778,-1,0,1,G2R,AMBER,R2G,caution,신호가 엇갈림,25,True,False,8,398.116608,19.740000
2022-08-11,RED,GREEN,GREEN,AMBER,R2G,RED,RED,R2G,0.213333,0.577778,0.077778,0,1,1,AMBER,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,1,398.116608,20.200001
2022-08-12,GREEN,GREEN,GREEN,AMBER,AMBER,AMBER,GREEN,GREEN,0.733333,0.822222,0.322222,1,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,17,404.856323,19.530001
2022-08-15,GREEN,GREEN,GREEN,AMBER,AMBER,AMBER,GREEN,GREEN,0.733333,0.822222,0.322222,1,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,14,406.524689,19.950001
2022-08-16,GREEN,GREEN,GREEN,AMBER,AMBER,AMBER,GREEN,GREEN,0.733333,0.822222,0.322222,1,1,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,25,True,False,13,407.320923,19.690001
2022-08-17,AMBER,GREEN,GREEN,AMBER,AMBER,AMBER,GREEN,AMBER,0.440000,0.822222,0.322222,-1,1,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,11,404.429749,19.900000
2022-08-18,GREEN,G2R,GREEN,AMBER,AMBER,AMBER,GREEN,G2R,0.233333,0.822222,0.322222,-1,1,1,G2R,GREEN,R2G,caution,신호가 엇갈림,25,True,False,9,405.605194,19.559999
2022-08-19,RED,G2R,GREEN,AMBER,R2G,RED,RED,RED,-0.286667,0.111111,0.077778,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,1,400.154663,20.600000
2022-08-22,RED,RED,GREEN,AMBER,R2G,RED,RED,RED,-0.386667,-0.155556,0.077778,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,0,391.822479,23.799999
2022-08-23,RED,RED,GREEN,AMBER,R2G,RED,RED,RED,-0.386667,0.111111,0.077778,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,0,390.874542,24.110001
2022-08-24,RED,RED,GREEN,AMBER,R2G,RED,RED,RED,-0.386667,0.111111,0.077778,-1,-1,1,G2R,G2R,R2G,caution,신호가 엇갈림,25,True,False,1,392.125793,22.820000
2022-08-25,AMBER,RED,GREEN,AMBER,R2G,RED,RED,RED,-0.226667,0.111111,0.077778,1,-1,1,R2G,G2R,R2G,caution,신호가 엇갈림,25,True,False,1,397.661682,21.780001
2022-08-26,AMBER,RED,GREEN,AMBER,R2G,RED,RED,RED,-0.226667,-0.155556,-0.422222,1,-1,1,R2G,G2R,R2G,caution,신호가 엇갈림,25,True,False,0,384.201172,25.559999
2022-08-29,AMBER,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.360000,-0.655556,-0.422222,1,-1,1,R2G,RED,R2G,caution,신호가 엇갈림,25,True,False,2,381.660706,26.209999
2022-08-30,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.655556,-0.422222,-1,-1,-1,RED,RED,G2R,reduce,시장 전체가 내리막,25,True,False,2,377.470917,26.209999
2022-08-31,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.655556,-0.422222,-1,-1,0,RED,RED,AMBER,reduce,나쁜 쪽에 가까움,25,True,False,2,374.598724,25.870001
2022-09-01,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.655556,-0.422222,-1,-1,-1,RED,RED,G2R,reduce,시장 전체가 내리막,25,True,False,0,375.774139,25.559999
2022-09-02,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.655556,-0.422222,0,-1,-1,RED,RED,G2R,reduce,시장 전체가 내리막,25,True,False,0,371.811890,25.469999
2022-09-06,RED,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.520000,-0.655556,-0.422222,0,0,-1,RED,RED,G2R,reduce,시장 전체가 내리막,25,True,False,0,370.408997,26.910000
2022-09-07,AMBER,RED,AMBER,AMBER,R2G,RED,RED,RED,-0.360000,-0.655556,-0.422222,1,0,-1,R2G,RED,G2R,caution,바닥 신호가 살짝 보임,25,True,False,0,377.063354,24.639999
2022-09-08,AMBER,R2G,AMBER,AMBER,R2G,RED,RED,RED,-0.060000,-0.655556,-0.422222,1,0,-1,R2G,RED,G2R,caution,바닥 신호가 살짝 보임,25,True,False,2,379.527893,23.610001
2022-09-09,AMBER,R2G,AMBER,AMBER,R2G,RED,AMBER,R2G,0.246667,-0.655556,-0.088889,1,0,-1,R2G,RED,G2R,caution,바닥 신호가 살짝 보임,25,True,False,3,385.424042,22.790001
2022-09-12,R2G,R2G,AMBER,AMBER,R2G,RED,AMBER,R2G,0.326667,0.177778,-0.088889,1,1,-1,R2G,R2G,G2R,buy,바닥을 다지는 중,25,True,False,4,389.566376,23.870001
